step,grad_norm,step_time
266,0.390603,0.118976
267,0.386721,0.118807
268,0.381599,0.118246
269,0.390236,0.118511
270,0.410304,0.117892
271,0.400130,0.118381
272,0.416198,0.119038
273,0.422958,0.119162
274,0.396416,0.118882
275,0.461006,0.118870
276,0.387007,0.118432
277,0.406977,0.118797
278,0.389842,0.118299
279,0.387264,0.118152
280,0.382546,0.118762
281,0.382998,0.118593
282,0.425177,0.119012
283,0.408386,0.118501
284,0.429603,0.118659
285,0.388604,0.118743
286,0.428834,0.118468
287,0.411031,0.118533
288,0.397457,0.119157
289,0.410390,0.118538
290,0.382523,0.119336
291,0.395494,0.118582
292,0.368978,0.118507
293,0.383706,0.118582
294,0.360085,0.118440
295,0.369396,0.118481
296,0.398017,0.117885
297,0.367939,0.118366
298,0.400752,0.118832
299,0.368340,0.119105
300,0.367294,0.118698
301,0.356211,0.119543
302,0.363003,0.118599
303,0.380550,0.118536
304,0.394391,0.118246
305,0.366476,0.118724
306,0.425251,0.118856
307,0.384592,0.118423
308,0.350050,0.118915
309,0.393893,0.118411
310,0.392231,0.118634
311,0.376562,0.118816
312,0.362692,0.118735
313,0.399431,0.118751
314,0.421427,0.117591
315,0.352397,0.118729
316,0.420011,0.119219
317,0.355519,0.118792
318,0.505463,0.119062
319,0.450847,0.117677
320,0.376928,0.119231
321,0.398573,0.119237
322,0.366507,0.118492
323,0.366811,0.118552
324,0.368408,0.118526
325,0.369091,0.119083
326,0.409386,0.119106
327,0.351432,0.118091
328,0.360531,0.118122
329,0.378399,0.118522
330,0.357127,0.118713
331,0.339429,0.118734
332,0.371122,0.118363
333,0.359145,0.118736
334,0.353973,0.118793
335,0.352971,0.118585
336,0.384171,0.118572
337,0.345716,0.118356
338,0.352946,0.118311
339,0.360207,0.118583
340,0.375521,0.118943
341,0.377306,0.119180
342,0.355993,0.118618
343,0.367298,0.118637
344,0.377580,0.118598
345,0.382952,0.118586
346,0.399677,0.118985
347,0.381265,0.118175
348,0.400759,0.118682
349,0.374555,0.118916
350,0.376442,0.118467
351,0.401921,0.120247
352,0.330243,0.118178
353,0.396145,0.118830
354,0.365125,0.118570
355,0.394234,0.118585
356,0.395503,0.118747
357,0.367330,0.118363
358,0.390873,0.119211
359,0.354045,0.118930
360,0.381336,0.118521
361,0.360885,0.118362
362,0.343943,0.118425
363,0.359098,0.118213
364,0.369308,0.118742
365,0.338969,0.119269
366,0.345383,0.118493
367,0.381355,0.118849
368,0.360199,0.118078
369,0.355364,0.118895
370,0.366399,0.118624
371,0.329303,0.118660
372,0.364069,0.118931
373,0.342289,0.117487
374,0.341615,0.119143
375,0.332263,0.119153
376,0.356708,0.118318
377,0.341669,0.118569
378,0.356740,0.118288
379,0.354204,0.119055
380,0.363640,0.118279
381,0.354168,0.118466
382,0.335881,0.118671
383,0.356383,0.118465
384,0.339815,0.118690
385,0.343994,0.118835
386,0.357209,0.118302
387,0.345022,0.118789
388,0.346760,0.118015
389,0.373261,0.118652
390,0.350295,0.119302
391,0.354213,0.118452
392,0.340758,0.119052
393,0.358191,0.118511
394,0.390286,0.118416
395,0.364055,0.119347
396,0.362580,0.118037
397,0.359569,0.118445
398,0.363944,0.118879
399,0.339909,0.118515
400,0.350432,0.118854
401,0.334003,0.119857
402,0.336900,0.118765
403,0.340296,0.118130
404,0.339172,0.118767
405,0.359158,0.118932
406,0.352910,0.119639
407,0.325625,0.119067
408,0.360559,0.118130
409,0.348097,0.119129
410,0.380040,0.119053
411,0.350300,0.117969
412,0.320833,0.118377
413,0.353482,0.118712
414,0.367190,0.119660
415,0.332878,0.118191
416,0.375607,0.118020
417,0.332048,0.118954
418,0.348229,0.118875
419,0.329720,0.118516
420,0.344964,0.118573
421,0.342553,0.118753
422,0.316507,0.119008
423,0.368751,0.118952
424,0.355089,0.118404
425,0.344326,0.118499
426,0.367647,0.118393
427,0.344083,0.117349
428,0.340690,0.118743
429,0.336188,0.119091
430,0.335276,0.118978
431,0.322154,0.118746
432,0.319445,0.117711
433,0.318311,0.118807
434,0.317129,0.118581
435,0.319202,0.118276
436,0.343826,0.118006
437,0.325986,0.118456
438,0.330374,0.119172
439,0.328261,0.119029
440,0.333705,0.118383
441,0.326384,0.118497
442,0.328572,0.118031
443,0.318178,0.118550
444,0.342803,0.118723
445,0.340896,0.118642
446,0.373864,0.118647
447,0.331768,0.118754
448,0.351303,0.118740
449,0.367310,0.118809
450,0.340456,0.118102
451,0.369670,0.119850
452,0.364848,0.119146
453,0.369390,0.118602
454,0.378272,0.118659
455,0.333445,0.118342
456,0.338345,0.118892
457,0.331558,0.118063
458,0.337753,0.118010
459,0.317393,0.119187
460,0.330333,0.118185
461,0.310645,0.119081
462,0.330799,0.118521
463,0.318721,0.118929
464,0.333214,0.118877
465,0.325455,0.117984
466,0.333791,0.117893
467,0.329576,0.118475
468,0.311531,0.118361
469,0.332162,0.118677
470,0.317449,0.118609
471,0.316365,0.119470
472,0.337688,0.118956
473,0.308898,0.118752
474,0.350784,0.118668
475,0.330991,0.118328
476,0.306563,0.117961
477,0.309093,0.118709
478,0.317072,0.118961
479,0.299942,0.119402
480,0.325059,0.119089
481,0.315059,0.118177
482,0.313946,0.118925
483,0.301052,0.118549
484,0.315281,0.118249
485,0.304993,0.118472
486,0.327299,0.117987
487,0.311485,0.119212
488,0.336915,0.118849
489,0.298044,0.118431
490,0.321027,0.118619
491,0.313824,0.117731
492,0.337671,0.118491
493,0.330525,0.118734
494,0.354092,0.118231
495,0.347826,0.118840
496,0.298039,0.118408
497,0.360072,0.118791
498,0.308395,0.119323
499,0.352680,0.118492
500,0.308139,0.118576
501,0.309753,0.119777
502,0.340691,0.118672
503,0.318288,0.118568
504,0.316743,0.118877
505,0.319057,0.118992
506,0.333589,0.118562
507,0.331403,0.118629
508,0.293153,0.118492
509,0.330038,0.118767
510,0.325091,0.119004
511,0.309868,0.118422
512,0.329229,0.118790
513,0.310499,0.119022
514,0.319725,0.118539
515,0.311213,0.118893
516,0.340486,0.118069
517,0.308512,0.119149
518,0.320206,0.118986
519,0.328928,0.118591
520,0.311133,0.118790
521,0.338081,0.118974
522,0.297608,0.118412
523,0.327889,0.118692
524,0.333651,0.117990
525,0.316572,0.119118
526,0.317445,0.118536
527,0.311266,0.118886
528,0.298649,0.118873
529,0.324556,0.118390
530,0.312667,0.118673
531,0.340911,0.118394
532,0.299295,0.117951
533,0.338769,0.118243
534,0.306976,0.118418
535,0.321519,0.118635
536,0.309826,0.119251
537,0.310447,0.118790
538,0.333527,0.119252
539,0.341793,0.118507
540,0.305723,0.117872
541,0.344973,0.118601
542,0.305799,0.119111
543,0.297429,0.118504
544,0.346431,0.118474
545,0.292849,0.118046
546,0.299658,0.119424
547,0.334502,0.119151
548,0.295989,0.118699
549,0.298384,0.118697
550,0.312397,0.117805
551,0.291324,0.118574
552,0.320311,0.117660
553,0.312654,0.119945
554,0.329503,0.118801
555,0.306272,0.118984
556,0.312629,0.118621
557,0.346358,0.117721
558,0.286345,0.119437
559,0.307218,0.119154
560,0.306199,0.118288
561,0.293915,0.118528
562,0.300264,0.118541
563,0.294660,0.119085
564,0.305729,0.119018
565,0.292319,0.117493
566,0.293842,0.119365
567,0.311092,0.119157
568,0.303576,0.118219
569,0.289243,0.118958
570,0.295512,0.118260
571,0.334818,0.118596
572,0.309469,0.118839
573,0.359370,0.118233
574,0.307587,0.118548
575,0.304929,0.119198
576,0.371148,0.118558
577,0.298383,0.118591
578,0.333049,0.118368
579,0.339718,0.119230
580,0.301241,0.118592
581,0.327863,0.118533
582,0.327994,0.118920
583,0.283624,0.118724
584,0.310927,0.119041
585,0.286922,0.118273
586,0.308371,0.118285
587,0.307995,0.119155
588,0.291542,0.118541
589,0.312767,0.118609
590,0.298699,0.118527
591,0.300438,0.118889
592,0.302836,0.118839
593,0.284680,0.118483
594,0.281891,0.118286
595,0.286828,0.118666
596,0.309534,0.118822
597,0.295460,0.118432
598,0.294471,0.118690
599,0.288507,0.119012
600,0.288439,0.118782
601,0.314461,0.119248
602,0.283549,0.118132
603,0.272773,0.118886
604,0.298563,0.118092
605,0.288072,0.118606
606,0.290768,0.118445
607,0.295688,0.119206
608,0.293803,0.118874
609,0.282332,0.118979
610,0.301739,0.118669
611,0.283536,0.117810
612,0.310798,0.118612
613,0.325921,0.118621
614,0.289009,0.118698
615,0.292780,0.118541
616,0.299948,0.118066
617,0.307256,0.119107
618,0.283343,0.118754
619,0.313600,0.118420
620,0.307347,0.118073
621,0.313830,0.117846
622,0.295557,0.118597
623,0.308720,0.119062
624,0.294665,0.118414
625,0.334949,0.118897
626,0.293615,0.118805
627,0.312797,0.119318
628,0.325067,0.119088
629,0.292329,0.118375
630,0.336007,0.118625
631,0.309269,0.118722
632,0.302234,0.118224
633,0.373351,0.119072
634,0.281806,0.118589
635,0.317291,0.118450
636,0.313683,0.118998
637,0.280705,0.118402
638,0.282676,0.118752
639,0.339489,0.118559
640,0.319614,0.118659
641,0.287144,0.118719
642,0.304099,0.117910
643,0.292878,0.118999
644,0.292445,0.118647
645,0.296978,0.118366
646,0.302216,0.118849
647,0.298444,0.118638
648,0.299624,0.118364
649,0.284787,0.118218
650,0.282725,0.118743
651,0.291153,0.119584
652,0.287943,0.118164
653,0.292338,0.118816
654,0.280906,0.118135
655,0.284161,0.118161
656,0.287938,0.118557
657,0.280751,0.118658
658,0.316503,0.118677
659,0.274169,0.119312
660,0.281169,0.118194
661,0.308944,0.119612
662,0.287321,0.118862
663,0.289204,0.118868
664,0.297535,0.118061
665,0.296624,0.118077
666,0.279998,0.118901
667,0.276860,0.119065
668,0.304010,0.118313
669,0.286025,0.119121
670,0.295147,0.118285
671,0.274392,0.119261
672,0.280089,0.119194
673,0.282637,0.118237
674,0.278583,0.118345
675,0.278228,0.118051
676,0.288676,0.118848
677,0.277423,0.118829
