step,grad_norm,step_time
266,0.432886,0.106632
267,0.489240,0.106755
268,0.467269,0.106843
269,0.480921,0.106002
270,0.452597,0.106012
271,0.441052,0.106579
272,0.423979,0.106897
273,0.406274,0.106263
274,0.427747,0.106244
275,0.438914,0.107133
276,0.429230,0.106846
277,0.447561,0.106589
278,0.425721,0.110652
279,0.408897,0.105311
280,0.426859,0.105239
281,0.422066,0.106682
282,0.395383,0.106830
283,0.416733,0.106158
284,0.409341,0.106464
285,0.446237,0.107464
286,0.445496,0.107387
287,0.404242,0.107007
288,0.397439,0.105834
289,0.404553,0.107071
290,0.391428,0.105377
291,0.390960,0.105537
292,0.412139,0.105903
293,0.423326,0.106898
294,0.376321,0.107342
295,0.433842,0.107231
296,0.435870,0.106533
297,0.464362,0.106676
298,0.415305,0.106617
299,0.374668,0.105456
300,0.464878,0.105526
301,0.438519,0.104881
302,0.398674,0.107711
303,0.440743,0.107759
304,0.393290,0.105217
305,0.407961,0.104778
306,0.398927,0.105513
307,0.372716,0.105557
308,0.370234,0.106576
309,0.388489,0.108174
310,0.439341,0.107024
311,0.411590,0.106888
312,0.430228,0.106384
313,0.430934,0.105275
314,0.564363,0.104975
315,0.461463,0.104723
316,0.478455,0.105975
317,0.389046,0.108519
318,0.414178,0.107377
319,0.454827,0.107135
320,0.397187,0.106649
321,0.446722,0.106780
322,0.392632,0.105868
323,0.446704,0.105363
324,0.404546,0.106223
325,0.409495,0.106923
326,0.386595,0.106226
327,0.378502,0.107109
328,0.381665,0.107407
329,0.373475,0.106804
330,0.401546,0.106900
331,0.381947,0.106043
332,0.427320,0.108132
333,0.400679,0.105576
334,0.405865,0.106521
335,0.404892,0.105775
336,0.382005,0.106619
337,0.371600,0.107011
338,0.385923,0.107872
339,0.397394,0.106707
340,0.407022,0.106478
341,0.396492,0.105274
342,0.403485,0.105786
343,0.407198,0.106077
344,0.392849,0.106306
345,0.384418,0.106547
346,0.399680,0.109024
347,0.363894,0.107571
348,0.420778,0.106596
349,0.388225,0.106404
350,0.373889,0.105202
351,0.424471,0.107042
352,0.408123,0.106385
353,0.385608,0.107052
354,0.388273,0.107773
355,0.405941,0.106692
356,0.412810,0.107036
357,0.364551,0.105954
358,0.391694,0.106226
359,0.418118,0.105727
360,0.400551,0.105719
361,0.400325,0.106771
362,0.475188,0.106434
363,0.362068,0.106459
364,0.456309,0.105583
365,0.377720,0.106824
366,0.391254,0.105725
367,0.401689,0.105593
368,0.390221,0.105781
369,0.408156,0.105978
370,0.426207,0.106944
371,0.372887,0.107041
372,0.396954,0.105666
373,0.357972,0.107354
374,0.392171,0.107050
375,0.355905,0.104916
376,0.415283,0.106333
377,0.402751,0.106212
378,0.412547,0.106114
379,0.353589,0.106150
380,0.405426,0.107043
381,0.382097,0.111558
382,0.379603,0.107617
383,0.371453,0.105738
384,0.351216,0.105350
385,0.354736,0.105477
386,0.433171,0.106337
387,0.380693,0.106040
388,0.368572,0.105701
389,0.390371,0.107633
390,0.362844,0.107662
391,0.421992,0.106745
392,0.346740,0.105911
393,0.356645,0.105601
394,0.425200,0.106241
395,0.404396,0.105775
396,0.370354,0.105872
397,0.355143,0.106222
398,0.384165,0.106916
399,0.376228,0.106824
400,0.372976,0.106751
401,0.371770,0.106979
402,0.357045,0.105690
403,0.357048,0.106945
404,0.391906,0.106601
405,0.381832,0.106602
406,0.422844,0.106759
407,0.344762,0.106880
408,0.430935,0.106665
409,0.343471,0.106063
410,0.463770,0.105970
