step,grad_norm,step_time
266,0.391118,0.116002
267,0.387250,0.114938
268,0.382134,0.116539
269,0.390532,0.116284
270,0.410749,0.115159
271,0.399541,0.115241
272,0.415926,0.116090
273,0.423272,0.115079
274,0.395618,0.115691
275,0.464355,0.116930
276,0.385800,0.116965
277,0.408696,0.116503
278,0.390920,0.116673
279,0.386594,0.116926
280,0.382773,0.114663
281,0.383510,0.115194
282,0.424823,0.115455
283,0.409102,0.116858
284,0.427189,0.115594
285,0.389677,0.115233
286,0.427316,0.115402
287,0.412637,0.116595
288,0.396631,0.117248
289,0.411561,0.116059
290,0.382616,0.118390
291,0.398344,0.117637
292,0.368316,0.118820
293,0.384108,0.121781
294,0.360009,0.119380
295,0.366983,0.118616
296,0.394851,0.118573
297,0.366896,0.118793
298,0.398923,0.119722
299,0.367058,0.118622
300,0.366459,0.119474
301,0.356994,0.121304
302,0.363857,0.119017
303,0.379413,0.117248
304,0.396029,0.116746
305,0.366399,0.117754
306,0.426712,0.117560
307,0.384285,0.115521
308,0.350792,0.115694
309,0.393789,0.116101
310,0.390165,0.115481
311,0.377638,0.114339
312,0.361587,0.117076
313,0.400218,0.114839
314,0.418552,0.116059
315,0.351682,0.114643
316,0.415504,0.115118
317,0.355814,0.115844
318,0.499042,0.116302
319,0.450303,0.114823
320,0.377037,0.115824
321,0.397725,0.115919
322,0.367849,0.114816
323,0.365386,0.115646
324,0.368219,0.115653
325,0.368458,0.115073
326,0.406730,0.114990
327,0.350762,0.115780
328,0.358429,0.115824
329,0.377447,0.115273
330,0.357401,0.116282
331,0.338619,0.116351
332,0.371369,0.115323
333,0.358846,0.115814
334,0.353139,0.115208
335,0.352783,0.114981
336,0.385606,0.115351
337,0.346307,0.116240
338,0.352520,0.115774
339,0.360748,0.115823
340,0.375804,0.116232
341,0.379210,0.114703
342,0.355694,0.115044
343,0.369547,0.115493
344,0.376046,0.116309
345,0.388366,0.114626
346,0.401090,0.114859
347,0.387460,0.116223
348,0.394064,0.116331
349,0.379451,0.114861
350,0.375591,0.116265
351,0.403157,0.116554
352,0.330471,0.117405
353,0.390516,0.114815
354,0.364038,0.115554
355,0.391027,0.115016
356,0.396656,0.116089
357,0.366823,0.115176
358,0.390809,0.116137
359,0.351870,0.115590
360,0.381808,0.115852
361,0.363520,0.116114
362,0.346023,0.116356
363,0.357771,0.114713
364,0.368690,0.115562
365,0.339155,0.116019
366,0.342250,0.114121
367,0.381172,0.115390
368,0.356392,0.116789
369,0.355842,0.115350
370,0.363676,0.114980
371,0.329984,0.116320
372,0.357934,0.116392
373,0.340608,0.114854
374,0.342366,0.114705
375,0.331679,0.115868
376,0.351210,0.115143
377,0.339452,0.115540
378,0.356090,0.116081
379,0.353668,0.115796
380,0.365212,0.115834
381,0.354337,0.115961
382,0.333367,0.114764
383,0.359600,0.115826
384,0.340990,0.115400
385,0.344903,0.114805
386,0.357323,0.113748
387,0.344025,0.115657
388,0.350867,0.116236
389,0.375697,0.116165
390,0.349731,0.116280
391,0.358944,0.115399
392,0.341192,0.115922
393,0.355217,0.114979
394,0.396479,0.115545
395,0.361854,0.114884
396,0.365611,0.115562
397,0.358475,0.116088
398,0.367541,0.116889
399,0.342780,0.114914
400,0.359414,0.115912
401,0.342863,0.117246
402,0.338425,0.115874
403,0.341071,0.114726
404,0.345435,0.115898
405,0.358071,0.115805
406,0.354371,0.116664
407,0.323652,0.114716
408,0.354449,0.116341
409,0.349197,0.116499
410,0.369839,0.115057
411,0.349488,0.115290
412,0.319659,0.115926
413,0.348171,0.116417
414,0.371782,0.114891
415,0.328129,0.114990
416,0.368333,0.115525
417,0.327941,0.116122
418,0.342856,0.115851
419,0.329108,0.114659
420,0.334023,0.115950
421,0.338956,0.116381
422,0.319218,0.116015
423,0.363266,0.114662
424,0.355982,0.116423
425,0.343698,0.115504
426,0.368653,0.114801
427,0.342976,0.116359
428,0.341364,0.116486
429,0.337615,0.116044
430,0.333208,0.114352
431,0.320852,0.115314
432,0.316544,0.116500
433,0.317964,0.114877
434,0.318452,0.115706
435,0.317033,0.116643
436,0.342235,0.116596
437,0.324044,0.115273
438,0.325311,0.114948
439,0.328781,0.115608
440,0.335298,0.116367
441,0.328132,0.116366
