step,grad_norm,step_time
266,1.062537,0.097819
267,3.952370,0.098223
268,1.361493,0.098532
269,2.134406,0.098368
270,1.153012,0.098512
271,1.016998,0.098331
272,1.067183,0.098411
273,1.179910,0.097724
274,1.106696,0.098579
275,1.212621,0.097808
276,1.052173,0.098229
277,0.956852,0.098362
278,1.044038,0.098428
279,0.899354,0.097451
280,0.993094,0.098426
281,0.877097,0.098754
282,0.890892,0.098214
283,0.963359,0.097854
284,0.915068,0.098498
285,1.787702,0.098046
286,1.006769,0.098667
287,0.970109,0.098418
288,0.989184,0.098336
289,0.994460,0.098688
290,0.998667,0.097856
291,0.921905,0.098010
292,0.906486,0.098093
293,0.867071,0.098011
294,0.902295,0.098123
295,0.921298,0.098452
296,0.994772,0.098861
297,0.937519,0.098731
298,0.982433,0.098064
299,0.957603,0.098874
300,0.894385,0.098108
301,0.946067,0.098293
302,0.901796,0.098157
303,0.927942,0.097985
304,0.917935,0.098785
305,0.869982,0.098479
306,0.933582,0.098430
307,0.928315,0.098228
308,0.866775,0.098179
309,0.941175,0.098176
310,0.923764,0.097981
311,0.899063,0.097768
312,0.919008,0.098347
313,0.921254,0.098028
314,1.150575,0.098704
315,0.894050,0.097945
316,1.135365,0.098661
317,0.960567,0.097887
318,1.396577,0.098171
319,0.866935,0.098268
320,1.002774,0.098510
321,0.894185,0.097715
322,0.872068,0.098368
323,0.953672,0.098081
324,0.846357,0.098396
325,0.941429,0.098449
326,0.864311,0.098756
327,0.964039,0.098349
328,0.862293,0.099136
329,0.975590,0.097812
330,0.905203,0.097660
331,0.853741,0.098262
332,0.915533,0.097945
333,0.869530,0.098090
334,0.872998,0.098142
335,0.901060,0.098344
336,0.963846,0.099228
337,0.867904,0.098642
338,0.901291,0.098493
339,0.923114,0.098068
340,0.919782,0.098657
341,0.938491,0.098218
342,0.922721,0.097912
343,0.925822,0.097725
344,0.875700,0.099053
345,0.940878,0.098308
346,5.769995,0.098579
347,1.063857,0.098480
348,0.923341,0.099213
349,1.046138,0.097931
350,0.971154,0.099109
351,0.987064,0.098231
352,0.828185,0.098458
353,0.978585,0.098198
354,0.864494,0.098137
355,0.841535,0.098001
356,0.995878,0.098873
357,0.944171,0.097902
358,0.964855,0.098716
359,0.966963,0.098141
360,0.944073,0.097887
361,0.885107,0.098275
362,0.830716,0.098700
363,0.850779,0.098032
364,0.940095,0.098151
365,0.836808,0.098295
366,0.850720,0.098288
367,0.857048,0.098276
368,0.893296,0.098404
369,0.857437,0.097820
370,0.850423,0.097825
371,0.814225,0.097560
372,0.831069,0.098955
373,0.836485,0.098052
374,0.862085,0.097965
375,0.889784,0.097632
376,0.931543,0.098297
377,0.804212,0.097849
378,0.910592,0.098591
379,0.926941,0.097652
380,0.905889,0.097893
381,1.611646,0.098194
382,0.901173,0.098740
383,0.801840,0.098765
384,0.802945,0.098804
385,332.045471,0.098172
